"","study","MAT","MAP","AI","BD","sand","clay","SOC","CN","pH","soil.biodiversity","MBC","FBratio","cropland.type","Nrate","OF2","tillage","irrigation","type","application","richness","duration","cover.days","terminate.time","yield","SOCrr","N2O","CH4","MWD","AMS","climate","soil","microbe","agriculture","CC"
"831","35",13.2,1515.5,1.3346,1.256,38.375,21.25,14.2,10.92307692,7.4,0.473522007,173.9660034,1.645665169,"upland",0,1,1,1,3,1,2,4,233,-1,0.867709564003034,0.205120382615985,1.26696489134564,0.192806085139163,0.108091882486346,0.612722853205966,-0.0279566281281655,-0.566099441134133,0.0147378525810346,-0.0734240874588569,0.0614442511716099
"832","35",13.2,1515.5,1.3346,1.256,38.375,21.25,14.2,10.92307692,7.4,0.473522007,173.9660034,1.645665169,"upland",0,1,1,1,3,1,2,4,233,-1,0.867709564003034,0.205120382615985,1.26696489134564,0.192806085139163,0.108091882486346,0.612722853205966,-0.0279566281281655,-0.566099441134133,0.0147378525810346,-0.0734240874588569,0.0614442511716099
"833","35",13.2,1515.5,1.3346,1.256,38.375,21.25,14.2,10.92307692,7.4,0.473522007,173.9660034,1.645665169,"upland",0,1,1,1,3,1,2,4,233,-1,0.867709564003034,0.205120382615985,1.26696489134564,0.192806085139163,0.108091882486346,0.612722853205966,-0.0279566281281655,-0.566099441134133,0.0147378525810346,-0.0734240874588569,0.0614442511716099
"834","35",13.2,1515.5,1.3346,1.256,38.375,21.25,14.2,10.92307692,7.4,0.473522007,173.9660034,1.645665169,"upland",0,1,1,1,3,1,2,4,233,-1,0.867709564003034,0.205120382615985,1.26696489134564,0.192806085139163,0.108091882486346,0.612722853205966,-0.0279566281281655,-0.566099441134133,0.0147378525810346,-0.0734240874588569,0.0614442511716099
"835","35",13.2,1515.5,1.3346,1.256,38.375,21.25,14.2,10.92307692,7.4,0.473522007,173.9660034,1.645665169,"upland",0,1,1,1,3,1,2,4,233,-1,0.867709564003034,0.205120382615985,1.26696489134564,0.192806085139163,0.108091882486346,0.612722853205966,-0.0279566281281655,-0.566099441134133,0.0147378525810346,-0.0734240874588569,0.0614442511716099
"836","35",13.2,1515.5,1.3346,1.256,38.375,21.25,14.2,10.92307692,7.4,0.473522007,173.9660034,1.645665169,"upland",0,1,1,1,3,1,2,4,233,-1,0.867709564003034,0.205120382615985,1.26696489134564,0.192806085139163,0.108091882486346,0.612722853205966,-0.0279566281281655,-0.566099441134133,0.0147378525810346,-0.0734240874588569,0.0614442511716099
"837","94",12.60416698,888,0.5681,1.244,15,32,18.21345708,13.22307034,7.79,0.393612683,182.7440033,2.561358929,"upland",0,1,2,1,1,2,1,1,69,263,0.300142972887895,0.107859437444678,0.373484332408797,0.311945012432942,-0.101322236900388,-0.0746430300007397,0.0170393138016224,-0.54743453745261,0.0358569223557663,-0.064973696767858,0.126726834480273
"838","94",12.60416698,888,0.5681,1.244,15,32,18.21345708,13.22307034,7.79,0.393612683,182.7440033,2.561358929,"upland",0,1,2,1,1,2,1,1,86,246,0.288817215763634,0.108056980457825,0.257109815681169,0.312375085019779,-0.0909784540922478,-0.0532902946295459,0.0170393138016224,-0.54743453745261,0.0358569223557663,-0.064973696767858,0.126553637649053
"839","94",12.60416698,888,0.5681,1.244,15,32,18.21345708,13.22307034,7.79,0.393612683,182.7440033,2.561358929,"upland",0,1,2,1,1,2,1,1,87,245,0.256290628414271,0.10822638982692,0.257765975087819,0.312816318498773,-0.0907230417595062,-0.0686464893217755,0.0170393138016224,-0.54743453745261,0.0358569223557663,-0.064973696767858,0.126543449600158
"840","94",12.60416698,888,0.5681,1.244,15,32,18.21345708,13.22307034,7.79,0.393612683,182.7440033,2.561358929,"upland",0,1,2,1,1,2,1,2,72,222,0.346961056188148,0.109855084749909,0.605042895365506,0.28451651404959,0.135912606589687,0.423752769420203,0.0170393138016224,-0.54743453745261,0.0358569223557663,-0.064973696767858,0.121401432146852
"841","94",12.60416698,888,0.5681,1.244,15,32,18.21345708,13.22307034,7.79,0.393612683,182.7440033,2.561358929,"upland",0,1,2,1,1,2,1,2,88,206,0.348569766419942,0.110517827616105,0.483270038396008,0.285925231695549,0.144971629720579,0.449089061785137,0.0170393138016224,-0.54743453745261,0.0358569223557663,-0.064973696767858,0.121238423364527
"842","94",12.60416698,888,0.5681,1.244,15,32,18.21345708,13.22307034,7.79,0.393612683,182.7440033,2.561358929,"upland",0,1,2,1,1,2,1,2,89,205,0.347235531881643,0.11051551927489,0.474230442907175,0.285925231695549,0.144890053963845,0.448715015909751,0.0170393138016224,-0.54743453745261,0.0358569223557663,-0.064973696767858,0.121228235315632
"843","95",8.233333588,650,0.4992,1.484,27.375,23.25,5.923803512,9.554521794,7.438,0.388622671,117.9160004,2.973741055,"upland",185.436,1,2,1,3,2,9,4,82,187,-0.033320448356277,0.0585138896617798,0.0792931699004274,0.252798038314918,0.0243683236816894,0.0274708535608634,-0.00273094377700628,-0.502144554289075,0.0402121356235356,-0.0311769369901218,0.103296035499935
"844","95",8.233333588,650,0.4992,1.484,27.375,23.25,5.923803512,9.554521794,7.438,0.388622671,117.9160004,2.973741055,"upland",18.48,1,2,1,2,2,1,5,188,3,-0.0422402779110752,0.0461731742365662,0.00688538874456843,0.288831328730303,0.148225034882682,0.275369128493497,-0.00273094377700628,-0.502144554289075,0.0402121356235356,-0.0616056122497894,0.0921068360088747
"845","95",8.233333588,650,0.4992,1.484,27.375,23.25,5.923803512,9.554521794,7.438,0.388622671,117.9160004,2.973741055,"upland",18.48,1,2,1,2,2,1,5,188,3,-0.0422402779110752,0.0461731742365662,0.00688538874456843,0.288831328730303,0.148225034882682,0.275369128493497,-0.00273094377700628,-0.502144554289075,0.0402121356235356,-0.0616056122497894,0.0921068360088747
"846","96",15.6,1300,1.0109,1.362,28.875,20.91666667,15.786,12.83414634,6.364,0.560386658,62.87129974,2.551463842,"upland",50.5,1,2,1,1,1,1,14,119,16,-0.00461357548591566,0.0902553159572675,0.327372979067415,0.142697502872809,0.181410772007475,0.362939941524073,-0.00601353849036745,-0.484535011840927,0.0209475196702693,-0.0557697861530061,0.117492975637822
"847","97",8.5,1117,1.2591,1.032,40.5,20,31.3,14.35779817,5.85,0.703958869,156.2389984,1.853082981,"upland",150,1,1,1,1,1,1,1,208,24,0.173207057694299,0.0539220050503987,0.259248111278886,0.231580869345841,-0.130528195570317,-0.197101034287213,-0.0757762861482812,-0.566193713268653,0.00583368992767475,-0.0460857390979107,0.0754239649706296
"848","97",8.5,1117,1.2591,1.032,40.5,20,31.3,14.35779817,5.85,0.703958869,156.2389984,1.853082981,"upland",150,1,1,1,1,2,1,1,208,24,0.175506468034426,0.0544943150628963,0.275989210136937,0.256577825347038,-0.144909078177092,-0.227480158374854,-0.0757762861482812,-0.566193713268653,0.00583368992767475,-0.0460857390979107,0.0976041035571102
"849","97",8.5,1117,1.2591,1.032,40.5,20,31.3,14.35779817,5.85,0.703958869,156.2389984,1.853082981,"upland",150,1,1,1,3,1,2,1,208,24,0.21773117655108,0.0525168489252584,0.193082804783473,0.251751328172347,-0.13787138763704,-0.188572856822893,-0.0757762861482812,-0.566193713268653,0.00583368992767475,-0.0460857390979107,0.0459979519297397
"850","97",8.5,1117,1.2591,0.98,41,20,36.32051044,13.15960523,6.06,0.703958869,156.2389984,1.706894563,"upland",150,1,1,1,1,1,1,1,208,24,0.148199396983942,0.0415848681953613,0.374593048688685,0.227831182203522,-0.129356338802585,-0.214854256851387,-0.0757762861482812,-0.604828007354213,0.00318492383545724,-0.0460857390979107,0.0754239649706296
"851","97",8.5,1117,1.2591,0.98,41,20,36.32051044,13.15960523,6.06,0.703958869,156.2389984,1.706894563,"upland",150,1,1,1,1,2,1,1,208,24,0.141779186290084,0.0408536116668797,0.391574648502077,0.252852609920517,-0.143954785473211,-0.250206857083334,-0.0757762861482812,-0.604828007354213,0.00318492383545724,-0.0460857390979107,0.0976041035571102
"852","97",8.5,1117,1.2591,0.98,41,20,36.32051044,13.15960523,6.06,0.703958869,156.2389984,1.706894563,"upland",150,1,1,1,3,1,2,1,208,24,0.161191032262539,0.0404512450562484,0.280200356121001,0.247041178916058,-0.133718640394658,-0.214109355448559,-0.0757762861482812,-0.604828007354213,0.00318492383545724,-0.0460857390979107,0.0459979519297397
"853","98",8.733333588,1106,1.2374,1.026,38,21,53.1,15.52631579,5.8,0.703958869,156.2389984,1.853082981,"upland",150,1,1,1,1,1,1,2,269,3,0.145993246848476,0.117511843953195,0.121490567470268,0.281268681386583,0.142081860148791,0.363864728905344,-0.0738304267347871,-0.653881022470001,0.00583368992767475,-0.0460857390979107,0.0911187976601214
"854","98",8.733333588,1106,1.2374,1.026,38,21,53.1,15.52631579,5.8,0.703958869,156.2389984,1.853082981,"upland",150,1,1,1,1,2,1,2,269,3,0.134908052120732,0.113460428016517,0.137361446067567,0.292680471455314,0.129763455073831,0.331038467765779,-0.0738304267347871,-0.653881022470001,0.00583368992767475,-0.0460857390979107,0.113298936246602
"855","98",8.733333588,1106,1.2374,1.026,38,21,53.1,15.52631579,5.8,0.703958869,156.2389984,1.853082981,"upland",150,1,1,1,2,1,1,2,269,3,-0.0134501411000681,0.115650047906015,-0.0381417845515034,0.24717050560659,0.162762453090028,0.337776744162335,-0.0738304267347871,-0.653881022470001,0.00583368992767475,-0.0460857390979107,0.0758428046202643
"856","98",8.733333588,1106,1.2374,1.026,38,21,53.1,15.52631579,5.8,0.703958869,156.2389984,1.853082981,"upland",150,1,1,1,3,1,2,2,269,3,0.0688456031788799,0.116055512385843,0.100030097266396,0.270606434155018,0.140835503210362,0.325061048911356,-0.0738304267347871,-0.653881022470001,0.00583368992767475,-0.0460857390979107,0.0616927846192315
"857","98",8.733333588,1106,1.2374,0.998,38.5,21.5,43.62,15.41342756,6.172,0.703958869,156.2389984,1.781637484,"upland",150,1,1,1,1,1,1,2,269,3,0.167993672101876,0.045182423241045,0.258938595838731,0.294741356770355,0.143441308276414,0.355173347821103,-0.0738304267347871,-0.631114367765308,0.00453917964783009,-0.0460857390979107,0.0911187976601214
"858","98",8.733333588,1106,1.2374,0.998,38.5,21.5,43.62,15.41342756,6.172,0.703958869,156.2389984,1.781637484,"upland",150,1,1,1,1,2,1,2,269,3,0.164445498265069,0.0459923797113957,0.273690610134726,0.303378153075791,0.131025071056763,0.327018851603179,-0.0738304267347871,-0.631114367765308,0.00453917964783009,-0.0460857390979107,0.113298936246602
"859","98",8.733333588,1106,1.2374,0.998,38.5,21.5,43.62,15.41342756,6.172,0.703958869,156.2389984,1.781637484,"upland",150,1,1,1,2,1,1,2,269,3,0.0302962578484624,0.0452645453359694,0.0490308493175051,0.250974397565101,0.164861139198991,0.344598997245781,-0.0738304267347871,-0.631114367765308,0.00453917964783009,-0.0460857390979107,0.0758428046202643
"860","98",8.733333588,1106,1.2374,0.998,38.5,21.5,43.62,15.41342756,6.172,0.703958869,156.2389984,1.781637484,"upland",150,1,1,1,3,1,2,2,269,3,0.105847729670199,0.0450589391585657,0.211670213586169,0.271617423297821,0.142304351166189,0.32613892819413,-0.0738304267347871,-0.631114367765308,0.00453917964783009,-0.0460857390979107,0.0616927846192315
"861","99",14.8,1070,0.9595,1.348,24.83333333,17.625,12.90126682,12.95307914,6.69,0.531861246,85.85250092,2.197819233,"upland",195.7,1,2,2,1,2,1,17,173,9,0.0129166245544217,0.00398912002917587,0.360547472784851,0.268292149699451,0.183638066500163,0.349872885089644,-0.0365667478960393,-0.458923138437117,0.017188204293388,-0.0917659271148406,0.167846058347767
"862","99",14.8,1070,0.9595,1.348,24.83333333,17.625,12.90126682,12.95307914,6.69,0.531861246,85.85250092,2.197819233,"upland",195.7,1,2,2,2,2,1,17,173,9,0.000454158268674352,0.00290158903806076,0.151949057739676,0.320358985134564,0.190395519154677,0.364723267812261,-0.0365667478960393,-0.458923138437117,0.017188204293388,-0.0917659271148406,0.152570065307909
"863","99",14.8,1070,0.9595,1.326,22.5,22.375,13.71860789,12.38141506,7.02,0.531861246,85.85250092,2.197819233,"upland",195.7,1,2,2,1,2,1,17,173,9,0.0145757785278522,0.0404350886659011,0.318937082548034,0.273145572173488,0.187046283616178,0.36682704054593,-0.0365667478960393,-0.488152181178345,0.017188204293388,-0.0917659271148406,0.167846058347767
"864","99",14.8,1070,0.9595,1.326,22.5,22.375,13.71860789,12.38141506,7.02,0.531861246,85.85250092,2.197819233,"upland",195.7,1,2,2,2,2,1,17,173,9,-0.00101172892440179,0.0372166944267016,0.147360561616334,0.325738062811661,0.193451650581328,0.377155086391658,-0.0365667478960393,-0.488152181178345,0.017188204293388,-0.0917659271148406,0.152570065307909
"865","88",15.34583378,791,0.4382,1.308,31.125,25.875,13.1,13.1,7.31,0.441459507,120.4339981,2.748495817,"upland",0,1,1,1,1,1,1,1,124,3,-0.157653558167228,0.0472647596219456,0.960231026609207,0.344408436823117,0.0272105496942614,-0.0779560289801691,0.0195814170694949,-0.539331569421883,0.0335698876052391,-0.0734240874588569,0.0471878393447806
"866","100",14.14583302,1353,1.1948,1.032,40.125,19.125,30.02055684,12.92874972,6.27,0.575738311,166.7779999,1.267133117,"upland",0,1,2,1,1,1,1,18,212,20,-0.0223819770617048,0.0924431652913057,0.167728081355235,0.0540803414749503,0.105915303011292,0.213159231711999,-0.0313405527312288,-0.579808792667404,0.00229768943182967,-0.064973696767858,0.164355548739146
"867","100",14.14583302,1353,1.1948,1.032,40.125,19.125,30.02055684,12.92874972,6.27,0.575738311,166.7779999,1.267133117,"upland",0,1,2,1,2,1,1,18,212,20,-0.00961442815568859,0.0982243548810291,-0.0661546561250091,0.016794398989695,0.130216995823809,0.283797843624627,-0.0313405527312288,-0.579808792667404,0.00229768943182967,-0.064973696767858,0.149079555699289
"868","100",14.14583302,1353,1.1948,1.024,40.5,19.5,30.20816705,12.14154624,6.32,0.575738311,166.7779999,1.267133117,"upland",0,1,2,1,1,1,1,18,212,20,-0.129725485927548,0.0830798881049916,0.164842205782986,0.0656294459910446,0.121295232400426,0.189868786097182,-0.0313405527312288,-0.588540603514447,0.00229768943182967,-0.064973696767858,0.164355548739146
"869","100",14.14583302,1353,1.1948,1.024,40.5,19.5,30.20816705,12.14154624,6.32,0.575738311,166.7779999,1.267133117,"upland",0,1,2,1,2,1,1,18,212,20,-0.139657381320303,0.0873974168227948,-0.0755905890569895,0.0244764359734821,0.145612276557502,0.249713071930699,-0.0313405527312288,-0.588540603514447,0.00229768943182967,-0.064973696767858,0.149079555699289
"870","100",14.14583302,1353,1.1948,1.006,40.79166667,20.04166667,31.82055684,12.08987722,6.27,0.575738311,166.7779999,1.267133117,"upland",0,1,2,1,1,1,1,18,212,20,-0.141766057621092,0.0795764467367514,0.16761013478265,0.0562134468041767,0.0922009668067599,0.124196809556361,-0.0313405527312288,-0.596919739473094,0.00229768943182967,-0.064973696767858,0.164355548739146
"871","100",14.14583302,1353,1.1948,1.006,40.79166667,20.04166667,31.82055684,12.08987722,6.27,0.575738311,166.7779999,1.267133117,"upland",0,1,2,1,2,1,1,18,212,20,-0.147418569197534,0.0832973084709154,-0.0731569087765534,0.0152527152526083,0.115661583594825,0.184260747204857,-0.0313405527312288,-0.596919739473094,0.00229768943182967,-0.064973696767858,0.149079555699289
"872","100",14.14583302,1353,1.1948,1.058,39.75,20.625,32.54106728,14.89975608,6.346,0.575738311,166.7779999,1.267133117,"upland",0,1,2,1,1,1,1,18,212,20,-0.109738731706894,0.0782412270741155,0.150289819081368,0.0268602892897945,0.0394651284658861,0.0342131022291073,-0.0313405527312288,-0.591367534969836,0.00229768943182967,-0.064973696767858,0.164355548739146
"873","100",14.14583302,1353,1.1948,1.058,39.75,20.625,32.54106728,14.89975608,6.346,0.575738311,166.7779999,1.267133117,"upland",0,1,2,1,2,1,1,18,212,20,-0.0607019164436418,0.0840714896909403,-0.0695246816406542,-0.0108507437981481,0.0567020097383127,0.10743223143845,-0.0313405527312288,-0.591367534969836,0.00229768943182967,-0.064973696767858,0.149079555699289
"874","100",14.14583302,1353,1.1948,1.094,40.5,19.875,32.52821346,15.34349691,6.34,0.575738311,166.7779999,1.267133117,"upland",0,1,2,1,1,1,1,17,212,20,-0.15039737099308,0.0731865369813163,0.141341335051715,-0.00107614958435918,0.023644456394585,-0.016980084872693,-0.0313405527312288,-0.589343086645672,0.00229768943182967,-0.064973696767858,0.159121881917729
"875","100",14.14583302,1353,1.1948,1.094,40.5,19.875,32.52821346,15.34349691,6.34,0.575738311,166.7779999,1.267133117,"upland",0,1,2,1,2,1,1,17,212,20,-0.0849124880631528,0.0772305857481653,-0.0860068148445208,-0.0385637849626076,0.036679952337772,0.0556620788193842,-0.0313405527312288,-0.589343086645672,0.00229768943182967,-0.064973696767858,0.143845888877871
"876","100",14.14583302,1353,1.1948,1.094,40.5,19.875,32.52821346,15.34349691,6.34,0.575738311,166.7779999,1.267133117,"upland",0,1,2,1,1,1,1,12,213,20,-0.138870708513237,0.0752810027459217,0.141816640106135,-0.0161204496976721,0.0198723533256199,-0.01783107617582,-0.0313405527312288,-0.589343086645672,0.00229768943182967,-0.064973696767858,0.133220425683013
"877","100",14.14583302,1353,1.1948,1.094,40.5,19.875,32.52821346,15.34349691,6.34,0.575738311,166.7779999,1.267133117,"upland",0,1,2,1,2,1,1,12,213,20,-0.105582760674111,0.0800222708115031,-0.083836308898266,-0.0538475829742557,0.0332342329675105,0.0398549347157996,-0.0313405527312288,-0.589343086645672,0.00229768943182967,-0.064973696767858,0.117944432643156
"878","101",19.2,1620,1.2638,1.228,36.125,27.375,13.39907193,13.95736659,4.35,0.691749871,30.08029938,2.818524361,"upland",180,1,1,1,1,1,1,13,214,152,0.135314720718105,0.233328418675989,0.29652991017911,0.0855640874029191,0.147235334356716,0.39506000649107,-0.00777351347436983,-0.429701851965351,0.0173884409940441,-0.0406180694257214,0.175293671984069
"879","101",19.2,1620,1.2638,1.264,35,30,11.774942,14.90498987,4.39,0.691749871,30.08029938,2.818524361,"upland",180,1,1,1,1,1,1,13,214,152,0.260857225137101,0.247272190242872,0.319333676588406,0.0924297583424103,0.146842146636757,0.456786769543885,-0.00777351347436983,-0.425852690479501,0.0173884409940441,-0.0406180694257214,0.175293671984069
"880","101",19.2,1620,1.2638,1.169,34.75,31.25,13.1761949,11.24248711,4.616,0.691749871,30.08029938,2.818524361,"upland",180,1,1,1,1,1,1,13,214,152,0.113910898021805,0.173174263861399,0.359219939881323,0.13801085127775,0.134091620985424,0.339528304037881,-0.00777351347436983,-0.459693143185632,0.0173884409940441,-0.0406180694257214,0.175293671984069
"881","101",19.2,1620,1.2638,1.163,35,31,12.65136891,11.39762965,4.94,0.691749871,30.08029938,2.818524361,"upland",180,1,1,1,1,1,1,13,214,152,0.113698546447556,0.332207535606175,0.360258349977507,0.137780311079043,0.139640010693335,0.383048071779934,-0.00777351347436983,-0.471109290714267,0.0173884409940441,-0.0406180694257214,0.175293671984069
"882","101",19.2,1620,1.2638,1.2086,35,31,12.48658933,11.62624705,4.82,0.691749871,30.08029938,2.818524361,"upland",180,1,1,1,1,1,1,13,214,152,0.121460873109531,0.344046444438546,0.343604738686531,0.124653295773866,0.145900660189165,0.403586757281126,-0.00777351347436983,-0.464108233648566,0.0173884409940441,-0.0406180694257214,0.175293671984069
"883","102",9.1,588,0.5117,1.384,30.875,21.125,7.7,8.555555556,7.5,0.510221422,77.9048996,3.012820959,"upland",135,1,1,1,1,1,1,1,79,18,0.00818423854018399,0.0418263303231001,0.334302596581734,0.261372262296768,0.0738661058181614,0.132512425472711,-0.0191349963412999,-0.521890662403267,0.0326443722415713,-0.0488195739340053,0.0393343239070534
"884","102",9.1,588,0.5117,1.384,30.875,21.125,7.7,8.555555556,7.5,0.510221422,77.9048996,3.012820959,"upland",135,1,1,1,1,2,1,1,79,18,0.0338708898310372,0.0456208070287416,0.356554350388212,0.251880325209734,0.0791072764563976,0.155957793472082,-0.0191349963412999,-0.521890662403267,0.0326443722415713,-0.0488195739340053,0.0615144624935339
"885","102",9.1,588,0.5117,1.384,30.875,21.125,7.7,8.555555556,7.5,0.510221422,77.9048996,3.012820959,"upland",135,1,1,1,1,1,1,1,96,1,0.108979665166305,0.0422301500046971,0.381031178222592,0.289145946559835,0.12613933446458,0.284754107682379,-0.0191349963412999,-0.521890662403267,0.0326443722415713,-0.0488195739340053,0.0391611270758334
"886","102",9.1,588,0.5117,1.384,30.875,21.125,7.7,8.555555556,7.5,0.510221422,77.9048996,3.012820959,"upland",135,1,1,1,1,1,1,2,79,18,-0.207707838473681,0.0418349465821068,0.232501280384376,0.243579790239021,0.101495733427575,0.0897459181221089,-0.0191349963412999,-0.521890662403267,0.0326443722415713,-0.0488195739340053,0.0445679907284709
"887","102",9.1,588,0.5117,1.384,30.875,21.125,7.7,8.555555556,7.5,0.510221422,77.9048996,3.012820959,"upland",135,1,1,1,1,2,1,2,79,18,-0.189885595301073,0.0458002106154659,0.248566076383373,0.239033861006051,0.111751951983286,0.119672651319814,-0.0191349963412999,-0.521890662403267,0.0326443722415713,-0.0488195739340053,0.0667481293149515
"888","102",9.1,588,0.5117,1.384,30.875,21.125,7.7,8.555555556,7.5,0.510221422,77.9048996,3.012820959,"upland",135,1,1,1,1,1,1,2,96,1,-0.159011323676847,0.0420515433916652,0.269417342904327,0.267659059896512,0.175837601864941,0.26235709470473,-0.0191349963412999,-0.521890662403267,0.0326443722415713,-0.0488195739340053,0.0443947938972509
"889","102",9.1,588,0.5117,1.384,30.875,21.125,7.7,8.555555556,7.5,0.510221422,77.9048996,3.012820959,"upland",135,1,1,1,1,1,1,3,79,18,-0.128567388768438,0.0417861284802341,0.212151975914284,0.232285362975783,0.106055702461749,0.139266272567071,-0.0191349963412999,-0.521890662403267,0.0326443722415713,-0.0488195739340053,0.0498016575498884
"890","102",9.1,588,0.5117,1.384,30.875,21.125,7.7,8.555555556,7.5,0.510221422,77.9048996,3.012820959,"upland",135,1,1,1,1,2,1,3,79,18,-0.13484913760116,0.0457927812713119,0.229644253295342,0.228848335175549,0.119302792416977,0.163433860166109,-0.0191349963412999,-0.521890662403267,0.0326443722415713,-0.0488195739340053,0.071981796136369
"891","102",9.1,588,0.5117,1.384,30.875,21.125,7.7,8.555555556,7.5,0.510221422,77.9048996,3.012820959,"upland",135,1,1,1,1,1,1,3,96,1,-0.133246585371475,0.0418540579186773,0.243034651484447,0.256574957398174,0.182327853098665,0.290058395479388,-0.0191349963412999,-0.521890662403267,0.0326443722415713,-0.0488195739340053,0.0496284607186684
"892","102",9.1,588,0.5117,1.384,30.875,21.125,7.7,8.555555556,7.5,0.510221422,77.9048996,3.012820959,"upland",135,1,1,1,1,1,1,4,79,18,-0.100167088155337,0.0444714562165756,0.19861940216103,0.232201525916143,0.110297984472463,0.162998121429844,-0.0191349963412999,-0.521890662403267,0.0326443722415713,-0.0488195739340053,0.0550353243713059
"893","102",9.1,588,0.5117,1.384,30.875,21.125,7.7,8.555555556,7.5,0.510221422,77.9048996,3.012820959,"upland",135,1,1,1,1,2,1,4,79,18,-0.112114980170415,0.0483204459509933,0.21680216039708,0.22992558884359,0.124293762234329,0.185803498954376,-0.0191349963412999,-0.521890662403267,0.0326443722415713,-0.0488195739340053,0.0772154629577865
"894","102",9.1,588,0.5117,1.384,30.875,21.125,7.7,8.555555556,7.5,0.510221422,77.9048996,3.012820959,"upland",135,1,1,1,1,1,1,4,96,1,-0.109264299827824,0.0441804029078057,0.228556640073535,0.257880303940531,0.184287247672031,0.306865388190581,-0.0191349963412999,-0.521890662403267,0.0326443722415713,-0.0488195739340053,0.0548621275400859
"895","104",11.53750038,570,0.4001,1.352,8,25,8.111484918,8.020637309,8.194,0.474803329,81.70500183,3.727014542,"upland",0,1,1,1,2,1,1,11,132,162,0.0825624557916338,0.0951407297270999,0.178285100871826,0.229990897827071,0.143896892964964,0.332181950211022,-0.00484090838872388,-0.487890954164352,0.0475868588509588,-0.0734240874588569,0.130437018979554
"896","85",9.1,582.3333333,0.5029,1.328,35.125,24,8.32,8.757894737,8.11,0.510221422,77.9048996,3.012820959,"upland",0,1,1,1,1,1,1,4,56,18,0.0407243171449862,0.0500664795648859,0.235715590819375,0.277573623195322,0.0734709617628197,0.153175766199669,-0.0183452436012381,-0.576854307040628,0.0326443722415713,-0.0734240874588569,0.0488971333067525
"897","85",9.1,582.3333333,0.5029,1.328,35.125,24,8.32,8.757894737,8.11,0.510221422,77.9048996,3.012820959,"upland",0,1,1,1,1,1,1,4,56,18,0.0407243171449862,0.0500664795648859,0.235715590819375,0.277573623195322,0.0734709617628197,0.153175766199669,-0.0183452436012381,-0.576854307040628,0.0326443722415713,-0.0734240874588569,0.0488971333067525
"898","85",9.1,582.3333333,0.5029,1.328,35.125,24,8.32,8.757894737,8.11,0.510221422,77.9048996,3.012820959,"upland",0,1,1,1,1,1,1,4,56,18,0.0407243171449862,0.0500664795648859,0.235715590819375,0.277573623195322,0.0734709617628197,0.153175766199669,-0.0183452436012381,-0.576854307040628,0.0326443722415713,-0.0734240874588569,0.0488971333067525
"899","85",9.1,582.3333333,0.5029,1.328,35.125,24,8.32,8.757894737,8.11,0.510221422,77.9048996,3.012820959,"upland",108,1,1,1,1,1,1,4,56,18,0.0154966768658653,0.0478663470760449,0.116741369361473,0.239555423666801,0.0895878893172912,0.181339688748434,-0.0183452436012381,-0.576854307040628,0.0326443722415713,-0.0537404766389756,0.0488971333067525
"900","85",9.1,582.3333333,0.5029,1.328,35.125,24,8.32,8.757894737,8.11,0.510221422,77.9048996,3.012820959,"upland",108,1,1,1,1,1,1,4,56,18,0.0154966768658653,0.0478663470760449,0.116741369361473,0.239555423666801,0.0895878893172912,0.181339688748434,-0.0183452436012381,-0.576854307040628,0.0326443722415713,-0.0537404766389756,0.0488971333067525
"901","85",9.1,582.3333333,0.5029,1.328,35.125,24,8.32,8.757894737,8.11,0.510221422,77.9048996,3.012820959,"upland",108,1,1,1,1,1,1,4,56,18,0.0154966768658653,0.0478663470760449,0.116741369361473,0.239555423666801,0.0895878893172912,0.181339688748434,-0.0183452436012381,-0.576854307040628,0.0326443722415713,-0.0537404766389756,0.0488971333067525
"902","85",9.1,582.3333333,0.5029,1.328,35.125,24,8.32,8.757894737,8.11,0.510221422,77.9048996,3.012820959,"upland",135,1,1,1,1,1,1,4,56,18,-0.0166170729715241,0.0473373459575103,0.0862687280642096,0.241316623186111,0.0908505248463943,0.169555925435369,-0.0183452436012381,-0.576854307040628,0.0326443722415713,-0.0488195739340053,0.0488971333067525
"903","85",9.1,582.3333333,0.5029,1.328,35.125,24,8.32,8.757894737,8.11,0.510221422,77.9048996,3.012820959,"upland",135,1,1,1,1,1,1,4,56,18,-0.0166170729715241,0.0473373459575103,0.0862687280642096,0.241316623186111,0.0908505248463943,0.169555925435369,-0.0183452436012381,-0.576854307040628,0.0326443722415713,-0.0488195739340053,0.0488971333067525
"904","85",9.1,582.3333333,0.5029,1.328,35.125,24,8.32,8.757894737,8.11,0.510221422,77.9048996,3.012820959,"upland",135,1,1,1,1,1,1,4,56,18,-0.0166170729715241,0.0473373459575103,0.0862687280642096,0.241316623186111,0.0908505248463943,0.169555925435369,-0.0183452436012381,-0.576854307040628,0.0326443722415713,-0.0488195739340053,0.0488971333067525
"905","85",9.1,582.3333333,0.5029,1.328,35.125,24,8.32,8.757894737,8.11,0.510221422,77.9048996,3.012820959,"upland",162,1,1,1,1,1,1,4,56,18,-0.0104648323466626,0.0481541369615167,0.0976224139374391,0.235561097848721,0.0915573627623596,0.173929993812727,-0.0183452436012381,-0.576854307040628,0.0326443722415713,-0.043898671229035,0.0488971333067525
