ID,number,author1,year,journal,study,country,continent,longitude,latitude,climate.zone,texture,SOC_categorical,pH_categorical,primary.crop,tillage2,irrigation2,type,rryield,varyield,rrSOC,varSOC,rrN2O,varN2O,rrCH4,varCH4,rrMWD,varMWD
1175,130,Rudolph,2020,HORTSCIENCE,123,United States,North America,-122.452947,48.942802,temperate,loam,high,neutral,other,conventional,irrigated,non-legume,-0.074414486,0.064218219,,,,,,,,
1176,130,Rudolph,2020,HORTSCIENCE,123,United States,North America,-122.452947,48.942802,temperate,loam,high,neutral,other,conventional,irrigated,non-legume,-0.21224696,0.070185151,,,,,,,,
1177,130,Rudolph,2020,HORTSCIENCE,123,United States,North America,-122.452947,48.942802,temperate,loam,high,neutral,other,conventional,irrigated,non-legume,-0.044814016,0.096721432,,,,,,,,
1178,130,Rudolph,2020,HORTSCIENCE,123,United States,North America,-122.452947,48.942802,temperate,loam,high,neutral,other,conventional,irrigated,non-legume,0.102168174,0.071527932,,,,,,,,
1179,131,Zhaorigetu,2008,MICROBES AND ENVIRONMENTS,124,Japan,Asia,140.214863,36.036089,temperate,loam,high,alkaline,rice,conservation,rainfed,non-legume,,,0.09763847,0.004364336,,,,,,
1180,131,Zhaorigetu,2008,MICROBES AND ENVIRONMENTS,124,Japan,Asia,140.214863,36.036089,temperate,loam,high,alkaline,rice,conservation,rainfed,legume,,,0.05001042,0.004364336,,,,,,
1181,131,Zhaorigetu,2008,MICROBES AND ENVIRONMENTS,124,Japan,Asia,140.214863,36.036089,temperate,loam,high,alkaline,rice,conventional,rainfed,non-legume,,,0.012270093,0.004364336,,,,,,
1182,131,Zhaorigetu,2008,MICROBES AND ENVIRONMENTS,124,Japan,Asia,140.214863,36.036089,temperate,loam,high,alkaline,rice,conventional,rainfed,legume,,,-0.00619197,0.004364336,,,,,,
1183,131,Zhaorigetu,2008,MICROBES AND ENVIRONMENTS,124,Japan,Asia,140.214863,36.036089,temperate,loam,high,alkaline,rice,conventional,rainfed,non-legume,,,-0.011428696,0.004364336,,,,,,
1184,131,Zhaorigetu,2008,MICROBES AND ENVIRONMENTS,124,Japan,Asia,140.214863,36.036089,temperate,loam,high,alkaline,rice,conventional,rainfed,legume,,,-0.011428696,0.004364336,,,,,,
1185,132,Tautges,2019,GLOBAL CHANGE BIOLOGY,125,United States,North America,-121.87,38.54,temperate,loam,moderate,alkaline,other,conventional,irrigated,mixture,,,0.159912327,0.001152995,,,,,,
1186,132,Tautges,2019,GLOBAL CHANGE BIOLOGY,125,United States,North America,-121.87,38.54,temperate,loam,low,acid,other,conventional,irrigated,mixture,,,0.083333609,0.001185825,,,,,,
1187,132,Tautges,2019,GLOBAL CHANGE BIOLOGY,125,United States,North America,-121.87,38.54,temperate,loam,low,acid,other,conventional,irrigated,mixture,,,-0.075566042,0.001878328,,,,,,
1188,132,Tautges,2019,GLOBAL CHANGE BIOLOGY,125,United States,North America,-121.87,38.54,temperate,loam,low,acid,other,conventional,irrigated,mixture,,,-0.102478328,0.00105722,,,,,,
1189,132,Tautges,2019,GLOBAL CHANGE BIOLOGY,125,United States,North America,-121.87,38.54,temperate,loam,low,acid,other,conventional,irrigated,mixture,,,-0.129693296,0.002414399,,,,,,
1190,132,Tautges,2019,GLOBAL CHANGE BIOLOGY,125,United States,North America,-121.87,38.54,temperate,loam,moderate,alkaline,wheat,conventional,rainfed,mixture,,,0.103467736,0.001992705,,,,,,
1191,132,Tautges,2019,GLOBAL CHANGE BIOLOGY,125,United States,North America,-121.87,38.54,temperate,loam,low,acid,wheat,conventional,rainfed,mixture,,,0,0.000838453,,,,,,
1192,132,Tautges,2019,GLOBAL CHANGE BIOLOGY,125,United States,North America,-121.87,38.54,temperate,loam,low,acid,wheat,conventional,rainfed,mixture,,,-0.029023822,0.000429518,,,,,,
1193,132,Tautges,2019,GLOBAL CHANGE BIOLOGY,125,United States,North America,-121.87,38.54,temperate,loam,low,acid,wheat,conventional,rainfed,mixture,,,0.088284176,0.000499892,,,,,,
1194,132,Tautges,2019,GLOBAL CHANGE BIOLOGY,125,United States,North America,-121.87,38.54,temperate,loam,low,acid,wheat,conventional,rainfed,mixture,,,0.132070757,0.000781701,,,,,,
1195,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,legume,,,-0.049325067,0.004103225,,,,,,
1196,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,non-legume,,,-0.131242189,0.002596043,,,,,,
1197,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,non-legume,,,-0.077817022,0.002678465,,,,,,
1198,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,mixture,,,-0.010752792,0.003840879,,,,,,
1199,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,mixture,,,-0.107144637,0.003109581,,,,,,
1200,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,mixture,,,-0.060624622,0.004976698,,,,,,
1201,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,mixture,,,-0.107144637,0.002335417,,,,,,
1202,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,legume,,,0.134590154,0.007195035,,,,,,
1203,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,non-legume,,,-0.052185753,0.007447573,,,,,,
1204,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,non-legume,,,-0.025752496,0.008341901,,,,,,
1205,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,mixture,,,0.170957798,0.011812879,,,,,,
1206,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,wheat,conservation,irrigated,mixture,,,0.041499731,0.006286062,,,,,,
1207,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,wheat,conservation,irrigated,mixture,,,0.025105921,0.006724091,,,,,,
1208,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,wheat,conservation,irrigated,mixture,,,0.025105921,0.005483055,,,,,,
1209,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,wheat,conservation,irrigated,legume,,,0.144232706,0.034289078,,,,,,
1210,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,wheat,conservation,irrigated,non-legume,,,-0.151323423,0.010179513,,,,,,
1211,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,wheat,conservation,irrigated,non-legume,,,-0.027556279,0.008719248,,,,,,
1212,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,wheat,conservation,irrigated,mixture,,,-0.004540303,0.010423992,,,,,,
1213,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,wheat,conservation,irrigated,mixture,,,-0.033394007,0.010221816,,,,,,
1214,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,wheat,conservation,irrigated,mixture,,,-0.027556279,0.013706502,,,,,,
1215,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,wheat,conservation,irrigated,mixture,,,0.049706532,0.010823372,,,,,,
1216,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,wheat,conservation,irrigated,legume,,,-0.256940931,0.025016838,,,,,,
1217,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,wheat,conservation,irrigated,non-legume,,,-0.400943623,0.025665412,,,,,,
1218,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,non-legume,,,-0.204931747,0.026172312,,,,,,
1219,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,mixture,,,-0.18171751,0.037610252,,,,,,
1220,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,mixture,,,-0.055915185,0.041226269,,,,,,
1221,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,mixture,,,-0.168519958,0.033519581,,,,,,
1222,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,mixture,,,-0.369853036,0.023616496,,,,,,
1223,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,legume,-0.160413464,0.041340835,,,,,,,,
1224,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,non-legume,-0.327328501,0.045086913,,,,,,,,
1225,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,non-legume,-0.41660181,0.042756297,,,,,,,,
1226,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,mixture,-0.131021748,0.022981858,,,,,,,,
1227,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,mixture,-1.006564754,0.104815757,,,,,,,,
1228,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,mixture,-0.783777773,0.221793134,,,,,,,,
1229,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,mixture,-0.8305016,0.030753341,,,,,,,,
1230,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,legume,-0.046700151,0.004099937,,,,,,,,
1231,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,non-legume,-0.088689121,0.005536855,,,,,,,,
1232,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,non-legume,-0.081994967,0.002407527,,,,,,,,
1233,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,mixture,0.023134575,0.005287154,,,,,,,,
1234,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,mixture,0.004481668,0.006190437,,,,,,,,
1235,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,mixture,0.013385195,0.015527597,,,,,,,,
1236,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,wheat,conservation,irrigated,mixture,0.141302537,0.015044983,,,,,,,,
1237,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,sorghum,conservation,irrigated,legume,0.004086642,0.002565441,,,,,,,,
1238,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,non-legume,0.018259789,0.004135363,,,,,,,,
1239,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,non-legume,0.029057734,0.00234555,,,,,,,,
1240,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,mixture,0.07226352,0.00276711,,,,,,,,
1241,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,mixture,0.015844329,0.002657644,,,,,,,,
1242,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,sorghum,conservation,irrigated,mixture,-0.02824108,0.002855804,,,,,,,,
1243,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,sorghum,conservation,irrigated,mixture,0.094863352,0.002862917,,,,,,,,
1244,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,sorghum,conservation,irrigated,legume,-0.095815905,0.009275936,,,,,,,,
1245,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,sorghum,conservation,irrigated,non-legume,-0.178212999,0.001117695,,,,,,,,
1246,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,non-legume,-0.163645475,0.004370216,,,,,,,,
1247,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,mixture,-0.128539488,0.031812916,,,,,,,,
1248,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,mixture,-0.172617977,0.01341746,,,,,,,,
1249,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,mixture,-0.02783043,0.005492504,,,,,,,,
1250,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,mixture,-0.229574442,0.007095009,,,,,,,,
1251,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,legume,-0.094943755,0.023195739,,,,,,,,
1252,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,non-legume,-0.098981834,0.017003153,,,,,,,,
1253,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,non-legume,0.150854303,0.013205753,,,,,,,,
1254,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,mixture,-0.040603868,0.008464895,,,,,,,,
1255,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,mixture,0.02123882,0.010994317,,,,,,,,
1256,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,mixture,0.035488425,0.014058652,,,,,,,,
1257,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,mixture,0.006263068,0.015882982,,,,,,,,
1258,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,legume,0.011436384,0.006328394,,,,,,,,
1259,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,non-legume,0.090500996,0.008256474,,,,,,,,
1260,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,non-legume,-0.24529162,0.009189224,,,,,,,,
1261,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,sorghum,conservation,irrigated,mixture,-0.015683922,0.006797871,,,,,,,,
1262,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,sorghum,conservation,irrigated,mixture,-0.135272711,0.0140782,,,,,,,,
1263,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,sorghum,conservation,irrigated,mixture,-0.052077021,0.010598699,,,,,,,,
1264,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,acid,sorghum,conservation,irrigated,mixture,-0.092809925,0.017929105,,,,,,,,
1265,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,legume,-0.561520768,0.272417707,,,,,,,,
1266,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,non-legume,-0.166611264,0.016480992,,,,,,,,
1267,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,non-legume,-0.451419771,0.147729765,,,,,,,,
1268,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,mixture,-0.676238565,0.017948576,,,,,,,,
1269,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,mixture,-0.475622308,0.027128482,,,,,,,,
1270,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,mixture,-0.526889815,0.0269958,,,,,,,,
1271,133,Acharya,2022,NUTRIENT CYCLING IN AGROECOSYSTEMS,126,United States,North America,-103.2166667,34.6,arid,clay loam,low,neutral,sorghum,conservation,irrigated,mixture,-0.452376709,0.062019209,,,,,,,,
1272,134,Wittwer,2020,FIELD CROPS RESEARCH,127,Switzerland,Europe,8.906944444,47.48055556,cold,loam,high,alkaline,maize,conventional,rainfed,non-legume,0.058410762,0.008592715,,,,,,,,
1273,134,Wittwer,2020,FIELD CROPS RESEARCH,127,Switzerland,Europe,8.906944444,47.48055556,cold,loam,high,alkaline,maize,conventional,rainfed,legume,0.16907633,0.008592715,,,,,,,,
1274,134,Wittwer,2020,FIELD CROPS RESEARCH,127,Switzerland,Europe,8.906944444,47.48055556,cold,loam,high,neutral,maize,conventional,rainfed,legume,0.194156015,0.008592715,,,,,,,,
1275,134,Wittwer,2020,FIELD CROPS RESEARCH,127,Switzerland,Europe,8.906944444,47.48055556,cold,loam,high,neutral,maize,conventional,rainfed,non-legume,-0.032365285,0.008592715,,,,,,,,
1276,134,Wittwer,2020,FIELD CROPS RESEARCH,127,Switzerland,Europe,8.906944444,47.48055556,cold,loam,high,neutral,maize,conventional,rainfed,legume,0.025158559,0.008592715,,,,,,,,
1277,134,Wittwer,2020,FIELD CROPS RESEARCH,127,Switzerland,Europe,8.906944444,47.48055556,cold,loam,high,neutral,maize,conventional,rainfed,legume,0.034432196,0.008592715,,,,,,,,
1278,134,Wittwer,2020,FIELD CROPS RESEARCH,127,Switzerland,Europe,8.906944444,47.48055556,cold,loam,high,neutral,maize,conservation,rainfed,non-legume,0.04489532,0.008592715,,,,,,,,
1279,134,Wittwer,2020,FIELD CROPS RESEARCH,127,Switzerland,Europe,8.906944444,47.48055556,cold,loam,high,neutral,maize,conservation,rainfed,legume,0.083177507,0.008592715,,,,,,,,
1280,134,Wittwer,2020,FIELD CROPS RESEARCH,127,Switzerland,Europe,8.906944444,47.48055556,cold,loam,high,neutral,maize,conservation,rainfed,legume,0.263148886,0.008592715,,,,,,,,
1281,134,Wittwer,2020,FIELD CROPS RESEARCH,127,Switzerland,Europe,8.906944444,47.48055556,cold,loam,high,neutral,maize,conservation,rainfed,non-legume,0.142790718,0.008592715,,,,,,,,
1282,134,Wittwer,2020,FIELD CROPS RESEARCH,127,Switzerland,Europe,8.906944444,47.48055556,cold,loam,high,acid,maize,conservation,rainfed,legume,0.088947486,0.008592715,,,,,,,,
1283,134,Wittwer,2020,FIELD CROPS RESEARCH,127,Switzerland,Europe,8.906944444,47.48055556,cold,loam,high,neutral,maize,conservation,rainfed,legume,0.352947074,0.008592715,,,,,,,,
1284,134,Wittwer,2020,FIELD CROPS RESEARCH,127,Switzerland,Europe,8.906944444,47.48055556,cold,loam,high,neutral,maize,conservation,rainfed,non-legume,0.020202707,0.008592715,,,,,,,,
1285,134,Wittwer,2020,FIELD CROPS RESEARCH,127,Switzerland,Europe,8.906944444,47.48055556,cold,loam,high,acid,maize,conservation,rainfed,legume,0.10086061,0.008592715,,,,,,,,
1286,134,Wittwer,2020,FIELD CROPS RESEARCH,127,Switzerland,Europe,8.906944444,47.48055556,cold,loam,high,neutral,maize,conservation,rainfed,legume,0.178914399,0.008592715,,,,,,,,
1287,134,Wittwer,2020,FIELD CROPS RESEARCH,127,Switzerland,Europe,8.906944444,47.48055556,cold,loam,high,neutral,maize,conservation,rainfed,non-legume,0.103849941,0.008592715,,,,,,,,
1288,134,Wittwer,2020,FIELD CROPS RESEARCH,127,Switzerland,Europe,8.906944444,47.48055556,cold,loam,high,acid,maize,conservation,rainfed,legume,0.103849941,0.008592715,,,,,,,,
1289,134,Wittwer,2020,FIELD CROPS RESEARCH,127,Switzerland,Europe,8.906944444,47.48055556,cold,loam,high,acid,maize,conservation,rainfed,legume,0.134002979,0.008592715,,,,,,,,
1290,135,Freidenreich,2022,LAND,128,United States,North America,-117.24012,34.065766,arid,loam,low,neutral,other,conservation,irrigated,legume,,,0.143811702,0.001454779,,,,,,
1291,135,Freidenreich,2022,LAND,128,United States,North America,-117.24012,34.065766,arid,loam,low,neutral,other,conservation,irrigated,legume,,,0.083728215,0.001454779,,,,,,
1292,135,Freidenreich,2022,LAND,128,United States,North America,-117.24012,34.065766,arid,loam,low,neutral,other,conservation,irrigated,legume,,,-0.023223927,0.001454779,,,,,,
1293,135,Freidenreich,2022,LAND,128,United States,North America,-117.24012,34.065766,arid,loam,low,neutral,other,conservation,irrigated,legume,,,-0.194716082,0.001454779,,,,,,
1294,135,Freidenreich,2022,LAND,128,United States,North America,-117.24012,34.065766,arid,loam,low,neutral,other,conservation,irrigated,legume,,,0.111488947,0.001454779,,,,,,
1295,135,Freidenreich,2022,LAND,128,United States,North America,-117.24012,34.065766,arid,loam,low,neutral,other,conservation,irrigated,legume,,,0.010664872,0.001454779,,,,,,
1296,135,Freidenreich,2022,LAND,128,United States,North America,-117.24012,34.065766,arid,loam,low,neutral,other,conservation,irrigated,legume,,,-0.060776609,0.001454779,,,,,,
1297,135,Freidenreich,2022,LAND,128,United States,North America,-117.24012,34.065766,arid,loam,low,neutral,other,conservation,irrigated,legume,,,-0.060776609,0.001454779,,,,,,
1298,136,Singh,2020,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,95,United States,North America,-96.89166667,43.04944444,cold,loam,low,neutral,soybean,conservation,rainfed,non-legume,,,0.053425167,0.003273252,,,,,,
1299,136,Singh,2020,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,95,United States,North America,-96.89166667,43.04944444,cold,loam,low,neutral,maize,conservation,rainfed,mixture,,,0.208174936,0.003273252,,,,,,
1300,137,Castellano-Hinojosa,2022,GEODERMA,115,United States,North America,-81.776787,26.13808,tropical,sandy,low,neutral,other,conservation,irrigated,mixture,,,0.217972612,0.00373282,,,,,,
1301,137,Castellano-Hinojosa,2022,GEODERMA,115,United States,North America,-81.776787,26.13808,tropical,sandy,low,neutral,other,conservation,irrigated,non-legume,,,0.211036168,0.004456927,,,,,,
1302,137,Castellano-Hinojosa,2022,GEODERMA,115,United States,North America,-81.776787,26.13808,tropical,sandy,low,neutral,other,conservation,irrigated,mixture,,,0.207639365,0.002349142,-0.25489225,0.011818581,,,,
1303,137,Castellano-Hinojosa,2022,GEODERMA,115,United States,North America,-81.776787,26.13808,tropical,sandy,low,acid,other,conservation,irrigated,non-legume,,,0.185660458,0.002721831,0.28141246,0.016556214,,,,
1304,137,Castellano-Hinojosa,2022,GEODERMA,115,United States,North America,-81.776787,26.13808,tropical,sandy,low,acid,other,conservation,irrigated,mixture,,,-0.017263067,0.00134213,,,,,,
1305,137,Castellano-Hinojosa,2022,GEODERMA,115,United States,North America,-81.776787,26.13808,tropical,sandy,low,acid,other,conservation,irrigated,non-legume,,,-0.042453316,0.001660443,,,,,,
